"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://ten10.com/blog/ai-search-and-content-in-2025/","text/html; charset=UTF-8","200","OK","Indexable","","AI, search, and content in 2025 | Ten10","39","342","Ash Gawthorp discusses the impact AI is making on SEO and how testing is the foundation of an AI-ready content strategy.","120","776","","0","AI, search, and content in 2025: What content creators and enterprises need to know","83","Ash Gawthorp, Ten10’s Chief Technology Officer, considers the impact AI is making on SEO, with the rise of A2A communications and how testing is the foundation of an AI-ready content strategy","191","The new search paradigm: AI’s impact","36","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/ai-search-and-content-in-2025/","","","","","","137880","37778","37778","14.472","","2668","481","5.547","27.946","Very Hard","14.930","3","2","","20","5","0","1.170","78","35","0","7","5","0","","","","","f5dbec77e7918376d3bf3aca34c7de41","0.452","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/ai-search-and-content-in-2025/","2026-02-03 09:56:02"
"https://ten10.com/category/case-studies/page/4/","text/html; charset=UTF-8","200","OK","Indexable","","Case Studies Archives | Page 4 of 5 | Ten10","43","382","Read how we've helped organisations around the world deliver complex projects and bring solutions to life with our expert consultancy team.","139","888","","0","Case Studies","12","Posts pagination","16","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/category/case-studies/page/4/","https://ten10.com/category/case-studies/page/5/","https://ten10.com/category/case-studies/page/3/","","","","121048","28764","28764","11.019","","652","108","6.037","43.185","Hard","4.397","4","4","","19","3","0","0.700","100","40","0","7","5","0","","","","","409ee6aee871cb630264beded896dbf7","0.486","","","","","en-GB","1.1","","","","","","https://ten10.com/category/case-studies/page/4/","2026-02-03 09:56:02"
"https://ten10.com/case-studies/agile-transformation-in-a-multi-vendor-environment-for-a-uk-retailer/","text/html; charset=UTF-8","200","OK","Indexable","","Agile transformation in a multi-vendor environment | Ten10","58","519","Read our case study of how we initiated the transition from Waterfall to Agile and established an Agile best practice model for future deliveries.","146","902","","0","Agile transformation in a multi-vendor environment for a UK retailer","68","How you can achieve the same results","36","Latest Insights","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/agile-transformation-in-a-multi-vendor-environment-for-a-uk-retailer/","","","","","","128042","33024","33024","12.651","","1533","221","6.937","48.530","Hard","8.645","4","2","","23","8","0","1.880","81","36","0","7","5","0","","","","","cb66503f42e54e1ba6ccccfc539a5902","0.499","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/agile-transformation-in-a-multi-vendor-environment-for-a-uk-retailer/","2026-02-03 09:56:02"
"https://ten10.com/blog/how-we-help-digital-retailers-stay-competitive/","text/html; charset=UTF-8","200","OK","Indexable","","How we help digital retailers stay competitive | Ten10","54","470","Read about the important roles our consultants play in bringing tech solutions to life for digital retailers across the globe.","126","757","","0","How we help digital retailers stay competitive","46","From accelerating your digital transformation to helping you grow your tech team, we can support your business whatever your goals and priorities","145","Successful Salesforce eCommerce migration for Hobbycraft","56","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/how-we-help-digital-retailers-stay-competitive/","","","","","","130395","34623","34623","13.263","","1793","251","7.143","52.844","Fairly Hard","9.555","3","2","","20","5","0","1.170","85","38","0","8","6","0","","","","","7245b85400ec15a3420f02836a9b738e","0.551","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/how-we-help-digital-retailers-stay-competitive/","2026-02-03 09:56:02"
"https://ten10.com/podcast/ten-minutes-with-ten10-why-is-accessibility-overlooked/","text/html; charset=UTF-8","200","OK","Indexable","","Podcast: Why is accessibility overlooked? | Ten10","49","438","Learn why accessibility must become a priority in your organisation with this bite-sized podcast from our expert accessibility consultant.","138","858","","0","Why is accessibility overlooked?","32","Learn why accessibility must become a priority in your organisation","67","Make it easy for everyone to buy from you","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/podcast/ten-minutes-with-ten10-why-is-accessibility-overlooked/","","","","","","127081","33697","33697","12.909","","2053","275","7.465","68.917","Normal","10.197","4","2","","21","5","0","1.170","80","36","0","8","6","0","","","","","191fefb9afc25ac1324dfbfd678a28dc","0.015","","","","","en-GB","1.1","","","","","","https://ten10.com/podcast/ten-minutes-with-ten10-why-is-accessibility-overlooked/","2026-02-03 09:56:03"
"https://ten10.com/whitepapers/performance-testing-in-non-representative-environments-10-key-factors-for-consideration/","text/html; charset=UTF-8","200","OK","Indexable","","Performance testing in non-representative environments | Ten10","62","567","Download our free expert whitepaper explaining 10 key factors you must consider when conducting performance testing in non-representative environments.","151","995","","0","Performance testing in non-representative environments – 10 key factors for consideration","89","What is a non-representative environment?","41","1. Using non-representative environments to left-shift performance testing","74","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/whitepapers/performance-testing-in-non-representative-environments-10-key-factors-for-consideration/","","","","","","142004","39483","39483","15.125","","4149","515","8.056","55.660","Fairly Hard","19.055","4","2","","22","6","0","1.410","81","38","0","7","5","0","","","","","ea6a4de1a224194c76a1bb55dd4cc68d","0.012","","","","","en-GB","1.1","","","","","","https://ten10.com/whitepapers/performance-testing-in-non-representative-environments-10-key-factors-for-consideration/","2026-02-03 09:56:03"
"https://ten10.com/blog/devops-on-legacy-infrastructure/","text/html; charset=UTF-8","200","OK","Indexable","","DevOps on legacy infrastructure | Ten10","39","353","Learn how ways of delivery can affect your organisation, including the 'Happy Path' or different tech stacks, and how our experience can help you.","146","918","","0","DevOps on legacy infrastructure","31","Working On The Happy Path","25","Experience","10","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/devops-on-legacy-infrastructure/","","","","","","120732","31630","31630","12.117","","1328","181","7.337","60.448","Normal","7.532","4","2","","20","5","0","1.170","83","37","0","7","5","0","","","","","a0a8c8b2924b1b1be9211673c77a5314","0.407","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/devops-on-legacy-infrastructure/","2026-02-03 09:56:02"
"https://ten10.com/podcast/how-to-effectively-work-with-an-it-consultant/","text/html; charset=UTF-8","200","OK","Indexable","","How to effectively work with an IT consultant | Ten10","53","469","Learn how to make the most out of partnering with an IT consultant, from establishing clear communication to mitigating common problems.","136","891","","0","How to effectively work with an IT consultant","45","Never partnered with a consultancy practice before? Emma Hargreaves explains how to make the most out of your partnership","121","Start a trusted partnership that will take your tech capabilities from strength to strength","91","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/podcast/how-to-effectively-work-with-an-it-consultant/","","","","","","128683","34427","34427","13.188","","2341","299","7.829","64.887","Normal","11.796","4","2","","21","5","0","1.170","81","35","0","7","5","0","","","","","e6dfca13cb6f9533f56fd140d027bbdc","0.013","","","","","en-GB","1.1","","","","","","https://ten10.com/podcast/how-to-effectively-work-with-an-it-consultant/","2026-02-03 09:56:03"
"https://ten10.com/category/case-studies/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","Case Studies Archives | Page 3 of 5 | Ten10","43","382","Read how we've helped organisations around the world deliver complex projects and bring solutions to life with our expert consultancy team.","139","888","","0","Case Studies","12","Posts pagination","16","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/category/case-studies/page/3/","https://ten10.com/category/case-studies/page/4/","https://ten10.com/category/case-studies/page/2/","","","","121656","28906","28906","11.073","","678","112","6.054","43.969","Hard","4.488","4","4","","19","3","0","0.700","101","41","0","7","5","0","","","","","6dbfe7c82537226719932508a9dca99","0.331","","","","","en-GB","1.1","","","","","","https://ten10.com/category/case-studies/page/3/","2026-02-03 09:56:03"
"https://ten10.com/blog/dont-get-struck-by-lightning/","text/html; charset=UTF-8","200","OK","Indexable","","Don’t get struck by lightning | Ten10","37","316","Learn how we tested and evaluated challenges within Salesforce Lightning's automation setup, and what we can do for your Lightning implementation.","146","956","","0","Don’t get struck by lightning","29","What we did","11","Remote Working","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/dont-get-struck-by-lightning/","","","","","","119060","30886","30886","11.832","","1051","157","6.694","55.069","Fairly Hard","6.424","4","2","","20","5","0","1.170","79","36","0","7","5","0","","","","","3e301c4a22f0942705e3561a0722d45c","0.299","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/dont-get-struck-by-lightning/","2026-02-03 09:56:03"
"https://ten10.com/blog/ten10-person-of-the-year-in-kathmandu-mia-roscoe/","text/html; charset=UTF-8","200","OK","Indexable","","Ten10 Person of the Year in Kathmandu – Mia Roscoe | Ten10","58","550","Read our Person of the Year Mia's blog on her time in Nepal, making a positive difference to the community by helping develop children's tech skills.","149","930","","0","Ten10 Person of the Year in Kathmandu – Mia Roscoe","50","My Travels Begin","16","Latest Insights","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/ten10-person-of-the-year-in-kathmandu-mia-roscoe/","","","","","","119150","30352","30352","11.627","","792","127","6.236","55.553","Fairly Hard","4.952","4","2","","20","5","0","1.170","78","35","0","8","6","0","","","","","6830df04b716ecba29aba78dbefc6ca7","0.326","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/ten10-person-of-the-year-in-kathmandu-mia-roscoe/","2026-02-03 09:56:03"
"https://ten10.com/blog/ten10-academy-your-faqs-answered/","text/html; charset=UTF-8","200","OK","Indexable","","Ten10 Academy: your FAQs answered | Ten10","41","406","Excited to join the Ten10 Academy but need a little more information? Read on to learn everything you need to know about our training.","134","853","","0","Ten10 Academy: your FAQs answered","33","Excited to join the Ten10 Academy but need a little more information? Read on to learn everything you need to know","114","Apply to the Ten10 Academy today!","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/ten10-academy-your-faqs-answered/","","","","","","124666","32932","32932","12.616","","1730","241","7.178","61.108","Normal","9.394","4","2","","20","5","0","1.170","79","36","0","7","5","0","","","","","69a28fa05191645f2369a6c11df704a1","0.323","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/ten10-academy-your-faqs-answered/","2026-02-03 09:56:03"
"https://ten10.com/blog/benefits-of-test-automation/","text/html; charset=UTF-8","200","OK","Indexable","","The benefits of implementing test automation | Ten10","52","476","Read how test automation can benefit your business, including saving time and money, improving scalability, and achieving continuous testing.","141","903","","0","The benefits of implementing test automation","44","Learn about the positive impact implementing test automation can have on your business with Ten10 Lead Consultant, Tulasi Marupudi","130","People also ask","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/benefits-of-test-automation/","","","","","","134861","35842","35842","13.730","","2258","307","7.355","51.376","Fairly Hard","11.471","4","2","","21","6","0","1.410","86","42","0","9","7","0","","","","","e6b8dc73b1c6ef691392b60261d8c744","0.017","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/benefits-of-test-automation/","2026-02-03 09:56:04"
"https://ten10.com/blog/what-you-dont-know-about-starting-a-tech-career/","text/html; charset=UTF-8","200","OK","Indexable","","What you don’t know about starting a tech career | Ten10","56","503","Get some first-hand advice on what it’s like to start a new career in IT from Ten10 Academy Consultant Gregg Hobson.","116","749","","0","What you don’t know about starting a tech career","48","Considering applying to the Ten10 Academy? Get some first-hand advice on what it’s like to start a new career in IT from Academy Consultant Gregg Hobson","152","Latest Insights","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/what-you-dont-know-about-starting-a-tech-career/","","","","","","124205","32785","32785","12.559","","1707","232","7.358","65.355","Normal","9.032","4","2","","20","5","0","1.170","78","35","0","7","5","0","","","","","da9d7c805589e6891a11e31160b7f7fb","0.309","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/what-you-dont-know-about-starting-a-tech-career/","2026-02-03 09:56:04"
"https://ten10.com/insights/?_sft_category=case-studies&_sft_solution=quality-engineering,software-testing","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Insights | Ten10","16","142","Read Ten10's expert insights, including blogs, webinars and whitepapers from our technical consultants across a wide range of industries.","137","870","","0","Insights","8","Learn more","10","Salesforce eCommerce migration for Hobbycraft","45","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/insights/","","","","","","128962","31959","31959","12.243","","809","176","4.597","40.917","Hard","4.932","4","1","","16","2","0","0.470","78","40","0","7","5","0","","","","","e627f954ba145443299c29f00f01cc1d","0.301","","","","","en-GB","1.1","","","","","","https://ten10.com/insights/?_sft_category=case-studies&_sft_solution=quality-engineering,software-testing","2026-02-03 09:56:04"
"https://ten10.com/podcast/neurodiversity-disability-diversity-bianca-walker-daniel-jakus/","text/html; charset=UTF-8","200","OK","Indexable","","Neurodiversity and disability diversity in tech | Ten10","55","462","Hear from two Ten10 Academy Consultants as they share their experiences working in IT with neurodivergencies and disabilities.","126","818","","0","Neurodiversity and disability diversity in tech","47","Hear from two Ten10 Academy Consultants as they share their experiences working in IT with neurodivergencies and disabilities","125","Work with our expert Quality & Test Consultants","47","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/podcast/neurodiversity-disability-diversity-bianca-walker-daniel-jakus/","","","","","","127693","33991","33991","13.021","","2145","288","7.448","68.490","Normal","10.616","4","2","","22","6","0","1.410","80","36","0","7","5","0","","","","","1d3bb81ca8b10e44e564c43b79180a49","0.018","","","","","en-GB","1.1","","","","","","https://ten10.com/podcast/neurodiversity-disability-diversity-bianca-walker-daniel-jakus/","2026-02-03 09:56:04"
"https://ten10.com/podcast/female-tech-leaders-interview-with-abadesi-osunsade/","text/html; charset=UTF-8","200","OK","Indexable","","Female Tech Leaders: Interview with Abadesi Osunsade | Ten10","60","563","Listen to our interview with Abadesi Osunsade, founder and CEO of Hustle Crew, about confronting diversity and inclusion issues in tech.","136","861","","0","Female Tech Leaders: Interview with Abadesi Osunsade","52","Hear from Abadesi Osunsade, founder and CEO of Hustle Crew","58","Read more amazing career stories","32","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/podcast/female-tech-leaders-interview-with-abadesi-osunsade/","","","","","","134544","37557","37557","14.387","","3262","425","7.675","73.675","Fairly Easy","14.807","4","2","","21","5","0","1.170","80","35","0","7","5","0","","","","","c9e04ce8ae54c0b971004120058822a9","0.017","","","","","en-GB","1.1","","","","","","https://ten10.com/podcast/female-tech-leaders-interview-with-abadesi-osunsade/","2026-02-03 09:56:04"
"https://ten10.com/case-studies/overcoming-technical-challenges-through-risk-based-exploratory-testing/","text/html; charset=UTF-8","200","OK","Indexable","","Case Study: Effective Risk-Based Exploratory Testing | Ten10","60","537","Read how we developed a new risk-based testing methodology for a global data and technology company while working to strict deadlines.","134","879","","0","Overcoming technical challenges through risk-based exploratory testing","70","The Project","11","What we did","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/overcoming-technical-challenges-through-risk-based-exploratory-testing/","","","","","","124570","32009","32009","12.262","","1271","186","6.833","54.329","Fairly Hard","7.280","4","2","","21","6","0","1.410","78","35","0","7","5","0","","","","","5e67ce0f24f502c80c00812e6cc2c6ca","0.450","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/overcoming-technical-challenges-through-risk-based-exploratory-testing/","2026-02-03 09:56:04"
"https://ten10.com/blog/what-is-quality-engineering/","text/html; charset=UTF-8","200","OK","Indexable","","What is quality engineering? | Ten10","36","318","Quality engineering isn't just a buzzword; it’s a game changer. Learn how it transforms the way organisations approach software development.","140","902","","0","What is quality engineering?","28","What are the benefits of quality engineering?","45","What are the methodologies of quality engineering?","50","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/what-is-quality-engineering/","","","","","","131882","35598","35598","13.637","","1897","313","6.061","36.612","Hard","10.683","4","2","","24","5","0","1.170","89","39","0","7","5","0","","","","","af78d0cfc672578e6f3608d7dfacc550","0.393","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/what-is-quality-engineering/","2026-02-03 09:56:04"
"https://ten10.com/case-studies/application-performance-testing-using-microsofts-silverlight-and-visual-studio/","text/html; charset=UTF-8","200","OK","Indexable","","Application performance testing with Silverlight + Visual Studio | Ten10","72","626","Read our case study and learn how we created performance test scripts, automated reporting and trained staff for a leading law firm.","132","841","","0","Application performance testing using Microsoft’s Silverlight and Visual Studio","79","Latest Insights","15","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/application-performance-testing-using-microsofts-silverlight-and-visual-studio/","","","","","","126022","32351","32351","12.393","","1378","204","6.755","52.696","Fairly Hard","7.923","4","2","","22","7","0","1.640","79","36","0","7","5","0","","","","","50e367423bb8d222571afbf36ee284e5","0.298","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/application-performance-testing-using-microsofts-silverlight-and-visual-studio/","2026-02-03 09:56:04"
"https://ten10.com/blog/meet-our-academy-consultants-phoebe-rawlings/","text/html; charset=UTF-8","200","OK","Indexable","","Meet our Academy Consultants - Phoebe Rawlings | Ten10","54","517","Meet Phoebe, who joined the Ten10 Academy in 2022 and is now excelling in the field of Cyber Security during her first year working in IT.","138","868","","0","Meet our Academy Consultants – Phoebe Rawlings","46","Meet Phoebe, who joined the Ten10 Academy in 2022 and is now excelling in the field of Cyber Security","101","Bring new talent into your organisation without having to wait","62","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/meet-our-academy-consultants-phoebe-rawlings/","","","","","","123326","32287","32287","12.369","","1300","180","7.222","65.056","Normal","7.076","4","2","","21","6","0","1.410","79","35","0","7","5","0","","","","","36aa82ec4bb307958f9f0801373887b4","0.020","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/meet-our-academy-consultants-phoebe-rawlings/","2026-02-03 09:56:05"
"https://ten10.com/blog/why-data-quality-is-the-cornerstone-of-agentic-ai-success/","text/html; charset=UTF-8","200","OK","Indexable","","Why data quality is the cornerstone of agentic AI success | Ten10","65","576","Learn the critical role data quality plays in bringing agentic AI to life and how to ensure your AI initiatives are built on robust data.","137","808","","0","Why data quality is the cornerstone of agentic AI success","57","The role of data quality in agentic AI","38","The risks of poor data quality in agentic AI","44","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/why-data-quality-is-the-cornerstone-of-agentic-ai-success/","","","","","","133859","36119","36119","13.837","","1882","297","6.337","37.002","Hard","10.174","4","2","","21","6","0","1.410","80","36","0","12","10","0","","","","","3dd74ce8627b9f21ed7146a77ffbd83e","0.314","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/why-data-quality-is-the-cornerstone-of-agentic-ai-success/","2026-02-03 09:56:05"
"https://ten10.com/case-studies/overcoming-complex-technical-challenges-through-a-risk-based-exploratory-approach-to-testing/","text/html; charset=UTF-8","200","OK","Indexable","","Adopting a risk-based exploratory approach to testing | Ten10","61","543","Read how Ten10 helped a pharmaceutical customer create a support service aimed at patients diagnosed with chronic obstructive pulmonary disease or asthma.","154","1022","","0","Overcoming complex technical challenges through a risk-based exploratory approach to testing","92","How you can achieve the same results","36","Latest Insights","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/overcoming-complex-technical-challenges-through-a-risk-based-exploratory-approach-to-testing/","","","","","","126750","32637","32637","12.503","","1349","195","6.918","54.758","Fairly Hard","7.538","4","2","","22","7","0","1.640","81","36","0","7","5","0","","","","","46c4f42022d31328ca5961c1d8e86141","0.334","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/overcoming-complex-technical-challenges-through-a-risk-based-exploratory-approach-to-testing/","2026-02-03 09:56:05"
"https://ten10.com/innovative-test-automation-solutions-that-meet-todays-demanding-business-requirements/","text/html; charset=UTF-8","200","OK","Indexable","","Innovative Software Test Automation Solutions | Ten10","53","487","Ten10’s innovative software test automation services balance highly technical expertise with exceptional process experience.","124","797","","0","Innovative Test Automation Solutions","36","Automation testing, the right way","33","Contact the Team","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/innovative-test-automation-solutions-that-meet-todays-demanding-business-requirements/","","","","","","145641","39500","39500","15.132","","1694","240","7.058","40.609","Hard","8.543","4","1","","19","5","0","1.170","72","32","0","7","5","0","","","","","c1b6a353f036b7eb9449fce998ebd4b9","0.348","","","","","en-GB","1.1","","","","","","https://ten10.com/innovative-test-automation-solutions-that-meet-todays-demanding-business-requirements/","2026-02-03 09:56:05"
"https://ten10.com/blog/if-youve-done-it-once-you-can-do-it-again/","text/html; charset=UTF-8","200","OK","Indexable","","If you’ve done it once, you can do it again | Ten10","51","433","Learn how COVID-19 has forced companies to accelerate their digitalisation plans, and how we can help provide training and support for your organisation.","153","975","","0","If you’ve done it once, you can do it again","43","Accelerating digital transformation","35","The flip side","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/if-youve-done-it-once-you-can-do-it-again/","","","","","","123718","32675","32675","12.517","","1748","232","7.534","71.078","Fairly Easy","9.114","4","2","","20","5","0","1.170","81","36","0","7","5","0","","","","","3e2128f05a62a9710ae48cd69c9be9f6","0.293","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/if-youve-done-it-once-you-can-do-it-again/","2026-02-03 09:56:05"
"https://ten10.com/podcast/what-is-imposter-syndrome-and-how-can-you-combat-it/","text/html; charset=UTF-8","200","OK","Indexable","","What is imposter syndrome and how can you combat it? | Ten10","60","566","Learn how you can identify imposter syndrome in your staff and how you can help them combat it with well-rounded wellbeing support.","131","853","","0","What is imposter syndrome and how can you combat it?","52","Hear how imposter syndrome affects people and what you can do to support your staff who experience it","101","See how we train the next generation of technologists","53","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/podcast/what-is-imposter-syndrome-and-how-can-you-combat-it/","","","","","","127909","34061","34061","13.048","","2148","273","7.868","69.901","Normal","10.559","4","2","","21","5","0","1.170","80","35","0","8","6","0","","","","","cd2b11cd6ca8ab94f99a0118e38635e6","0.306","","","","","en-GB","1.1","","","","","","https://ten10.com/podcast/what-is-imposter-syndrome-and-how-can-you-combat-it/","2026-02-03 09:56:05"
"https://ten10.com/case-studies/embedding-mobile-compatibility-testing-into-the-longer-term-development-roadmap-for-a-complex-e-commerce-platform/","text/html; charset=UTF-8","200","OK","Indexable","","Case Study: Embedding Mobile Compatibility Testing | Ten10","58","538","Read how we completed mobile compatibility testing for a leading supermarket, working with DevOps engineers to maintain quality throughout the process.","151","984","","0","Embedding mobile compatibility testing into the longer term development roadmap for a complex e-commerce platform","113","Latest Insights","15","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/embedding-mobile-compatibility-testing-into-the-longer-term-development-roadmap-for-a-complex-e-commerce-platform/","","","","","","124925","32048","32048","12.277","","1405","206","6.820","52.329","Fairly Hard","8.022","4","2","","22","7","0","1.640","78","35","0","7","5","0","","","","","1933622a46a523eeeaf976bbdb3b1b6c","0.335","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/embedding-mobile-compatibility-testing-into-the-longer-term-development-roadmap-for-a-complex-e-commerce-platform/","2026-02-03 09:56:06"
"https://ten10.com/case-studies/creation-and-implementation-of-a-test-automation-framework-for-an-html5-application/","text/html; charset=UTF-8","200","OK","Indexable","","Implementing Test Automation Framework for HTML5 App | Ten10","60","590","Read how we helped a global bank integrate automate tests into their continuous integration (CI) processes, providing immediate feedback.","137","884","","0","Creation and implementation of a test automation framework for an HTML5 application","83","The Project","11","What we did","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/creation-and-implementation-of-a-test-automation-framework-for-an-html5-application/","","","","","","130656","33116","33116","12.686","","1339","199","6.729","52.098","Fairly Hard","7.378","4","2","","22","7","0","1.640","80","37","0","7","5","0","","","","","732fe0536ecd49a2487cd04013f8b3e4","0.297","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/creation-and-implementation-of-a-test-automation-framework-for-an-html5-application/","2026-02-03 09:56:06"
"https://ten10.com/blog/reducing-errors-in-legal-billing-with-ai/","text/html; charset=UTF-8","200","OK","Indexable","","Reducing errors in legal billing with AI-powered automation | Ten10","67","589","Learn why AI-powered automation is a compelling solution to streamline legal billing processes, enhance accuracy, and reduce manual errors.","139","897","","0","Reducing errors in legal billing with AI-powered automation","59","Addressing errors in time tracking","34","Reducing compliance and coding errors","37","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/reducing-errors-in-legal-billing-with-ai/","","","","","","126890","33067","33067","12.667","","1385","217","6.382","39.464","Hard","8.250","4","2","","20","5","0","1.170","84","39","0","7","5","0","","","","","feea24af756006d35e9c9edb8df7b7b0","0.013","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/reducing-errors-in-legal-billing-with-ai/","2026-02-03 09:56:06"
"https://ten10.com/case-studies/successful-delivery-of-a-complex-dynamics-erp-system-integration-project/","text/html; charset=UTF-8","200","OK","Indexable","","Successful Dynamics ERP System Integration | Ten10","50","474","Read how we delivered a complex Dynamics ERP system integration for a nationwide retail company, moving them away from a legacy system.","135","909","","0","Successful delivery of a complex Dynamics ERP system integration project","72","What we did","11","Goals","5","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/successful-delivery-of-a-complex-dynamics-erp-system-integration-project/","","","","","","126384","32246","32246","12.353","","1234","187","6.599","51.299","Fairly Hard","7.107","4","2","","22","7","0","1.640","79","36","0","7","5","0","","","","","686cab1e3dc1bc1948b5b9d2da288899","0.316","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/successful-delivery-of-a-complex-dynamics-erp-system-integration-project/","2026-02-03 09:56:06"
"https://ten10.com/blog/what-makes-a-good-technologist/","text/html; charset=UTF-8","200","OK","Indexable","","What makes a good technologist? | Ten10","39","371","The days of mandatory STEM degrees are done - we've learned over a decade of training that these are the qualities that make good technologists.","144","930","","0","What makes a good technologist?","31","The days of mandatory STEM degrees are done – these are the qualities to look for in a good technologist","104","How we nurture talent through our Academy","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/what-makes-a-good-technologist/","","","","","","128590","34101","34101","13.063","","1934","257","7.525","67.048","Normal","9.770","4","2","","20","5","0","1.170","81","37","0","7","5","0","","","","","4f8d7523a24ff2d05c6d14c1a0cbd7dc","0.031","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/what-makes-a-good-technologist/","2026-02-03 09:56:07"
